sensor_id,t_unix,packet_counter,roll_deg,pitch_deg,yaw_deg
XDA.XsDeviceId,1790001312.141448,594,0.160,-1.058,-67.911
XDA.XsDeviceId,1790001312.157482,595,0.160,-1.058,-67.910
XDA.XsDeviceId,1790001312.173401,596,0.159,-1.057,-67.911
XDA.XsDeviceId,1790001312.189468,597,0.160,-1.057,-67.910
XDA.XsDeviceId,1790001312.205582,598,0.159,-1.056,-67.909
XDA.XsDeviceId,1790001312.221390,599,0.159,-1.055,-67.909
XDA.XsDeviceId,1790001312.237330,600,0.158,-1.056,-67.908
XDA.XsDeviceId,1790001312.253492,601,0.159,-1.056,-67.909
XDA.XsDeviceId,1790001312.269390,602,0.159,-1.056,-67.908
XDA.XsDeviceId,1790001312.285270,603,0.159,-1.057,-67.909
XDA.XsDeviceId,1790001312.300921,604,0.158,-1.057,-67.908
XDA.XsDeviceId,1790001312.316966,605,0.158,-1.058,-67.908
XDA.XsDeviceId,1790001312.332841,606,0.160,-1.057,-67.909
XDA.XsDeviceId,1790001312.348771,607,0.160,-1.057,-67.908
XDA.XsDeviceId,1790001312.364733,608,0.159,-1.057,-67.909
XDA.XsDeviceId,1790001312.380736,609,0.161,-1.058,-67.908
XDA.XsDeviceId,1790001312.396463,610,0.160,-1.057,-67.909
XDA.XsDeviceId,1790001312.428628,611,0.160,-1.055,-67.908
XDA.XsDeviceId,1790001312.444643,612,0.160,-1.055,-67.907
XDA.XsDeviceId,1790001312.460590,613,0.160,-1.055,-67.908
XDA.XsDeviceId,1790001312.476548,614,0.160,-1.053,-67.908
XDA.XsDeviceId,1790001312.492524,615,0.160,-1.053,-67.909
XDA.XsDeviceId,1790001312.508506,616,0.161,-1.052,-67.908
XDA.XsDeviceId,1790001312.524504,617,0.160,-1.052,-67.908
XDA.XsDeviceId,1790001312.540456,618,0.160,-1.053,-67.909
XDA.XsDeviceId,1790001312.556465,619,0.162,-1.053,-67.910
XDA.XsDeviceId,1790001312.571670,620,0.161,-1.052,-67.911
XDA.XsDeviceId,1790001312.587368,621,0.161,-1.054,-67.911
XDA.XsDeviceId,1790001312.603454,622,0.161,-1.053,-67.910
XDA.XsDeviceId,1790001312.619584,623,0.160,-1.053,-67.911
XDA.XsDeviceId,1790001312.635436,624,0.159,-1.054,-67.912
XDA.XsDeviceId,1790001312.651304,625,0.160,-1.054,-67.912
XDA.XsDeviceId,1790001312.667267,626,0.160,-1.054,-67.912
XDA.XsDeviceId,1790001312.683268,627,0.160,-1.054,-67.913
XDA.XsDeviceId,1790001312.699338,628,0.161,-1.054,-67.912
XDA.XsDeviceId,1790001312.715201,629,0.160,-1.054,-67.913
XDA.XsDeviceId,1790001312.731228,630,0.160,-1.054,-67.913
XDA.XsDeviceId,1790001312.747163,631,0.158,-1.053,-67.913
XDA.XsDeviceId,1790001312.763101,632,0.159,-1.051,-67.913
XDA.XsDeviceId,1790001312.795246,633,0.159,-1.052,-67.913
XDA.XsDeviceId,1790001312.811077,634,0.160,-1.051,-67.914
XDA.XsDeviceId,1790001312.827096,635,0.161,-1.051,-67.916
XDA.XsDeviceId,1790001312.843060,636,0.160,-1.051,-67.916
XDA.XsDeviceId,1790001312.858985,637,0.159,-1.051,-67.915
XDA.XsDeviceId,1790001312.875078,638,0.157,-1.052,-67.916
XDA.XsDeviceId,1790001312.890883,639,0.158,-1.052,-67.917
XDA.XsDeviceId,1790001312.906956,640,0.157,-1.050,-67.916
XDA.XsDeviceId,1790001312.922805,641,0.157,-1.051,-67.918
XDA.XsDeviceId,1790001312.938912,642,0.157,-1.051,-67.917
XDA.XsDeviceId,1790001312.954812,643,0.158,-1.050,-67.919
XDA.XsDeviceId,1790001312.970509,644,0.159,-1.049,-67.919
XDA.XsDeviceId,1790001312.985865,645,0.158,-1.049,-67.918
XDA.XsDeviceId,1790001312.999770,646,0.158,-1.048,-67.919
XDA.XsDeviceId,1790001313.015845,647,0.158,-1.050,-67.917
XDA.XsDeviceId,1790001313.031829,648,0.159,-1.050,-67.918
XDA.XsDeviceId,1790001313.047697,649,0.157,-1.053,-67.919
XDA.XsDeviceId,1790001313.063735,650,0.157,-1.052,-67.919
XDA.XsDeviceId,1790001313.079820,651,0.158,-1.053,-67.919
XDA.XsDeviceId,1790001313.111367,652,0.159,-1.054,-67.918
XDA.XsDeviceId,1790001313.127076,653,0.160,-1.055,-67.918
XDA.XsDeviceId,1790001313.143031,654,0.161,-1.055,-67.919
XDA.XsDeviceId,1790001313.158604,655,0.161,-1.055,-67.919
XDA.XsDeviceId,1790001313.174507,656,0.163,-1.055,-67.921
XDA.XsDeviceId,1790001313.190495,657,0.163,-1.055,-67.921
XDA.XsDeviceId,1790001313.206473,658,0.163,-1.055,-67.920
XDA.XsDeviceId,1790001313.222431,659,0.163,-1.055,-67.920
XDA.XsDeviceId,1790001313.238399,660,0.163,-1.054,-67.921
XDA.XsDeviceId,1790001313.254548,661,0.162,-1.054,-67.921
XDA.XsDeviceId,1790001313.270359,662,0.162,-1.055,-67.920
XDA.XsDeviceId,1790001313.286355,663,0.163,-1.056,-67.922
XDA.XsDeviceId,1790001313.302274,664,0.162,-1.057,-67.922
XDA.XsDeviceId,1790001313.318252,665,0.160,-1.056,-67.921
XDA.XsDeviceId,1790001313.334298,666,0.160,-1.055,-67.923
XDA.XsDeviceId,1790001313.350074,667,0.161,-1.056,-67.923
XDA.XsDeviceId,1790001313.365911,668,0.159,-1.055,-67.923
XDA.XsDeviceId,1790001313.381702,669,0.160,-1.056,-67.922
XDA.XsDeviceId,1790001313.397684,670,0.160,-1.057,-67.922
XDA.XsDeviceId,1790001313.413775,671,0.162,-1.058,-67.920
XDA.XsDeviceId,1790001313.429715,672,0.162,-1.057,-67.919
XDA.XsDeviceId,1790001313.461681,673,0.160,-1.058,-67.921
XDA.XsDeviceId,1790001313.477624,674,0.159,-1.057,-67.921
XDA.XsDeviceId,1790001313.493727,675,0.160,-1.058,-67.921
XDA.XsDeviceId,1790001313.509454,676,0.161,-1.058,-67.921
XDA.XsDeviceId,1790001313.525572,677,0.161,-1.058,-67.920
XDA.XsDeviceId,1790001313.541529,678,0.163,-1.058,-67.920
XDA.XsDeviceId,1790001313.557469,679,0.163,-1.061,-67.920
XDA.XsDeviceId,1790001313.573460,680,0.162,-1.061,-67.918
XDA.XsDeviceId,1790001313.588882,681,0.162,-1.063,-67.919
XDA.XsDeviceId,1790001313.604837,682,0.163,-1.061,-67.920
XDA.XsDeviceId,1790001313.620953,683,0.163,-1.060,-67.920
XDA.XsDeviceId,1790001313.636896,684,0.162,-1.060,-67.919
XDA.XsDeviceId,1790001313.652801,685,0.162,-1.060,-67.919
XDA.XsDeviceId,1790001313.668432,686,0.162,-1.060,-67.919
XDA.XsDeviceId,1790001313.684271,687,0.161,-1.059,-67.921
XDA.XsDeviceId,1790001313.700325,688,0.162,-1.060,-67.921
XDA.XsDeviceId,1790001313.716184,689,0.161,-1.061,-67.919
XDA.XsDeviceId,1790001313.732191,690,0.161,-1.060,-67.918
XDA.XsDeviceId,1790001313.748188,691,0.161,-1.060,-67.917
XDA.XsDeviceId,1790001313.764062,692,0.161,-1.061,-67.917
XDA.XsDeviceId,1790001313.780087,693,0.161,-1.060,-67.917
XDA.XsDeviceId,1790001313.812082,694,0.161,-1.061,-67.918
XDA.XsDeviceId,1790001313.827970,695,0.161,-1.059,-67.918
XDA.XsDeviceId,1790001313.843996,696,0.162,-1.060,-67.918
XDA.XsDeviceId,1790001313.859964,697,0.164,-1.059,-67.921
XDA.XsDeviceId,1790001313.875901,698,0.165,-1.060,-67.919
XDA.XsDeviceId,1790001313.891826,699,0.162,-1.059,-67.912
XDA.XsDeviceId,1790001313.907947,700,0.162,-1.058,-67.912
XDA.XsDeviceId,1790001313.923846,701,0.162,-1.059,-67.911
XDA.XsDeviceId,1790001313.939878,702,0.161,-1.060,-67.910
XDA.XsDeviceId,1790001313.955708,703,0.163,-1.059,-67.909
XDA.XsDeviceId,1790001313.971872,704,0.162,-1.059,-67.910
XDA.XsDeviceId,1790001313.987741,705,0.163,-1.059,-67.908
XDA.XsDeviceId,1790001314.002920,706,0.164,-1.058,-67.910
XDA.XsDeviceId,1790001314.018833,707,0.163,-1.059,-67.909
XDA.XsDeviceId,1790001314.033104,708,0.163,-1.059,-67.910
XDA.XsDeviceId,1790001314.048643,709,0.163,-1.060,-67.911
XDA.XsDeviceId,1790001314.064648,710,0.162,-1.060,-67.909
XDA.XsDeviceId,1790001314.080644,711,0.164,-1.058,-67.911
XDA.XsDeviceId,1790001314.096592,712,0.164,-1.058,-67.911
XDA.XsDeviceId,1790001314.128514,713,0.163,-1.059,-67.911
XDA.XsDeviceId,1790001314.144458,714,0.164,-1.059,-67.911
XDA.XsDeviceId,1790001314.159998,715,0.164,-1.058,-67.912
XDA.XsDeviceId,1790001314.175951,716,0.164,-1.058,-67.912
XDA.XsDeviceId,1790001314.191834,717,0.165,-1.058,-67.911
XDA.XsDeviceId,1790001314.207897,718,0.165,-1.060,-67.912
XDA.XsDeviceId,1790001314.223835,719,0.165,-1.059,-67.912
XDA.XsDeviceId,1790001314.239763,720,0.166,-1.058,-67.912
XDA.XsDeviceId,1790001314.255708,721,0.166,-1.057,-67.914
XDA.XsDeviceId,1790001314.271904,722,0.166,-1.058,-67.913
XDA.XsDeviceId,1790001314.287751,723,0.166,-1.058,-67.913
XDA.XsDeviceId,1790001314.303831,724,0.166,-1.057,-67.912
XDA.XsDeviceId,1790001314.319744,725,0.166,-1.057,-67.913
XDA.XsDeviceId,1790001314.335606,726,0.168,-1.059,-67.913
XDA.XsDeviceId,1790001314.351769,727,0.168,-1.059,-67.915
XDA.XsDeviceId,1790001314.367561,728,0.166,-1.059,-67.914
XDA.XsDeviceId,1790001314.383596,729,0.165,-1.059,-67.914
XDA.XsDeviceId,1790001314.399099,730,0.166,-1.060,-67.913
XDA.XsDeviceId,1790001314.415189,731,0.165,-1.059,-67.911
XDA.XsDeviceId,1790001314.431087,732,0.165,-1.059,-67.911
XDA.XsDeviceId,1790001314.447060,733,0.164,-1.058,-67.910
XDA.XsDeviceId,1790001314.463049,734,0.164,-1.059,-67.909
XDA.XsDeviceId,1790001314.494978,735,0.163,-1.057,-67.911
XDA.XsDeviceId,1790001314.510997,736,0.164,-1.059,-67.911
XDA.XsDeviceId,1790001314.527043,737,0.165,-1.058,-67.912
XDA.XsDeviceId,1790001314.542902,738,0.165,-1.058,-67.911
XDA.XsDeviceId,1790001314.559018,739,0.165,-1.059,-67.913
XDA.XsDeviceId,1790001314.574879,740,0.165,-1.058,-67.912
XDA.XsDeviceId,1790001314.590886,741,0.165,-1.058,-67.912
XDA.XsDeviceId,1790001314.606893,742,0.166,-1.057,-67.912
XDA.XsDeviceId,1790001314.622831,743,0.166,-1.059,-67.912
XDA.XsDeviceId,1790001314.638869,744,0.166,-1.059,-67.911
XDA.XsDeviceId,1790001314.654760,745,0.164,-1.059,-67.912
XDA.XsDeviceId,1790001314.670764,746,0.166,-1.059,-67.914
XDA.XsDeviceId,1790001314.686583,747,0.165,-1.059,-67.912
XDA.XsDeviceId,1790001314.702256,748,0.166,-1.059,-67.911
XDA.XsDeviceId,1790001314.718182,749,0.165,-1.059,-67.910
XDA.XsDeviceId,1790001314.734108,750,0.164,-1.058,-67.909
XDA.XsDeviceId,1790001314.750213,751,0.164,-1.058,-67.911
XDA.XsDeviceId,1790001314.766136,752,0.163,-1.058,-67.910
XDA.XsDeviceId,1790001314.782098,753,0.162,-1.058,-67.911
XDA.XsDeviceId,1790001314.798151,754,0.162,-1.059,-67.911
XDA.XsDeviceId,1790001314.813954,755,0.162,-1.061,-67.912
XDA.XsDeviceId,1790001314.829980,756,0.162,-1.061,-67.912
XDA.XsDeviceId,1790001314.862117,757,0.162,-1.061,-67.912
XDA.XsDeviceId,1790001314.877976,758,0.162,-1.062,-67.911
XDA.XsDeviceId,1790001314.893935,759,0.163,-1.063,-67.911
XDA.XsDeviceId,1790001314.909962,760,0.161,-1.061,-67.913
XDA.XsDeviceId,1790001314.925887,761,0.164,-1.061,-67.911
XDA.XsDeviceId,1790001314.941897,762,0.163,-1.063,-67.912
XDA.XsDeviceId,1790001314.957894,763,0.162,-1.064,-67.912
XDA.XsDeviceId,1790001314.973936,764,0.164,-1.063,-67.912
XDA.XsDeviceId,1790001314.989760,765,0.164,-1.063,-67.913
XDA.XsDeviceId,1790001315.005832,766,0.163,-1.064,-67.912
XDA.XsDeviceId,1790001315.021731,767,0.163,-1.062,-67.912
XDA.XsDeviceId,1790001315.037123,768,0.163,-1.064,-67.912
XDA.XsDeviceId,1790001315.053128,769,0.163,-1.063,-67.910
XDA.XsDeviceId,1790001315.077127,770,0.163,-1.062,-67.912
XDA.XsDeviceId,1790001315.082175,771,0.162,-1.063,-67.912
XDA.XsDeviceId,1790001315.097988,772,0.161,-1.063,-67.912
XDA.XsDeviceId,1790001315.114055,773,0.161,-1.064,-67.912
XDA.XsDeviceId,1790001315.130045,774,0.161,-1.064,-67.912
XDA.XsDeviceId,1790001315.161962,775,0.160,-1.064,-67.914
XDA.XsDeviceId,1790001315.177430,776,0.160,-1.063,-67.915
XDA.XsDeviceId,1790001315.193438,777,0.161,-1.065,-67.915
XDA.XsDeviceId,1790001315.209366,778,0.161,-1.064,-67.916
XDA.XsDeviceId,1790001315.225393,779,0.162,-1.064,-67.914
XDA.XsDeviceId,1790001315.241333,780,0.160,-1.064,-67.915
XDA.XsDeviceId,1790001315.257342,781,0.159,-1.066,-67.916
XDA.XsDeviceId,1790001315.273288,782,0.161,-1.065,-67.917
XDA.XsDeviceId,1790001315.289279,783,0.160,-1.063,-67.915
XDA.XsDeviceId,1790001315.305293,784,0.159,-1.062,-67.918
XDA.XsDeviceId,1790001315.321368,785,0.159,-1.063,-67.917
XDA.XsDeviceId,1790001315.337221,786,0.158,-1.064,-67.918
XDA.XsDeviceId,1790001315.353270,787,0.158,-1.063,-67.917
XDA.XsDeviceId,1790001315.368910,788,0.159,-1.063,-67.918
XDA.XsDeviceId,1790001315.384576,789,0.159,-1.064,-67.918
XDA.XsDeviceId,1790001315.400713,790,0.160,-1.064,-67.919
XDA.XsDeviceId,1790001315.416648,791,0.157,-1.063,-67.918
XDA.XsDeviceId,1790001315.432666,792,0.157,-1.066,-67.917
XDA.XsDeviceId,1790001315.448696,793,0.158,-1.065,-67.918
XDA.XsDeviceId,1790001315.464773,794,0.158,-1.065,-67.918
XDA.XsDeviceId,1790001315.480625,795,0.158,-1.065,-67.916
XDA.XsDeviceId,1790001315.496085,796,0.158,-1.065,-67.917
XDA.XsDeviceId,1790001315.527569,797,0.158,-1.065,-67.916
XDA.XsDeviceId,1790001315.543582,798,0.159,-1.064,-67.915
XDA.XsDeviceId,1790001315.559510,799,0.158,-1.063,-67.914
XDA.XsDeviceId,1790001315.575591,800,0.158,-1.064,-67.910
XDA.XsDeviceId,1790001315.591442,801,0.158,-1.064,-67.911
XDA.XsDeviceId,1790001315.607516,802,0.159,-1.063,-67.911
XDA.XsDeviceId,1790001315.623466,803,0.158,-1.064,-67.911
XDA.XsDeviceId,1790001315.639508,804,0.157,-1.064,-67.912
XDA.XsDeviceId,1790001315.655285,805,0.156,-1.064,-67.912
XDA.XsDeviceId,1790001315.671274,806,0.156,-1.065,-67.913
XDA.XsDeviceId,1790001315.687255,807,0.155,-1.063,-67.912
XDA.XsDeviceId,1790001315.703199,808,0.155,-1.064,-67.913
XDA.XsDeviceId,1790001315.718944,809,0.157,-1.061,-67.914
XDA.XsDeviceId,1790001315.734847,810,0.156,-1.063,-67.913
XDA.XsDeviceId,1790001315.750621,811,0.158,-1.063,-67.913
XDA.XsDeviceId,1790001315.766717,812,0.158,-1.064,-67.913
XDA.XsDeviceId,1790001315.782608,813,0.159,-1.062,-67.912
XDA.XsDeviceId,1790001315.798439,814,0.159,-1.062,-67.912
XDA.XsDeviceId,1790001315.814484,815,0.158,-1.061,-67.912
XDA.XsDeviceId,1790001315.830505,816,0.157,-1.062,-67.910
XDA.XsDeviceId,1790001315.862564,817,0.160,-1.062,-67.911
XDA.XsDeviceId,1790001315.878428,818,0.160,-1.062,-67.911
XDA.XsDeviceId,1790001315.894495,819,0.161,-1.056,-67.915
XDA.XsDeviceId,1790001315.910520,820,0.161,-1.057,-67.914
XDA.XsDeviceId,1790001315.926435,821,0.161,-1.056,-67.914
XDA.XsDeviceId,1790001315.942391,822,0.162,-1.057,-67.916
XDA.XsDeviceId,1790001315.958242,823,0.161,-1.057,-67.917
XDA.XsDeviceId,1790001315.974420,824,0.161,-1.058,-67.916
XDA.XsDeviceId,1790001315.990275,825,0.162,-1.057,-67.916
XDA.XsDeviceId,1790001316.006278,826,0.161,-1.057,-67.915
XDA.XsDeviceId,1790001316.022241,827,0.161,-1.057,-67.916
XDA.XsDeviceId,1790001316.038183,828,0.161,-1.058,-67.917
XDA.XsDeviceId,1790001316.054081,829,0.161,-1.059,-67.917
XDA.XsDeviceId,1790001316.069462,830,0.162,-1.058,-67.917
XDA.XsDeviceId,1790001316.084988,831,0.161,-1.058,-67.916
XDA.XsDeviceId,1790001316.099775,832,0.161,-1.058,-67.915
XDA.XsDeviceId,1790001316.115053,833,0.159,-1.059,-67.916
XDA.XsDeviceId,1790001316.131120,834,0.160,-1.058,-67.913
XDA.XsDeviceId,1790001316.147213,835,0.160,-1.059,-67.913
XDA.XsDeviceId,1790001316.162960,836,0.161,-1.059,-67.912
XDA.XsDeviceId,1790001316.194980,837,0.161,-1.059,-67.912
XDA.XsDeviceId,1790001316.210946,838,0.161,-1.060,-67.912
XDA.XsDeviceId,1790001316.226973,839,0.160,-1.061,-67.911
XDA.XsDeviceId,1790001316.242935,840,0.161,-1.060,-67.913
XDA.XsDeviceId,1790001316.258889,841,0.161,-1.060,-67.914
XDA.XsDeviceId,1790001316.274872,842,0.161,-1.061,-67.913
XDA.XsDeviceId,1790001316.290792,843,0.161,-1.061,-67.912
XDA.XsDeviceId,1790001316.306778,844,0.161,-1.061,-67.912
XDA.XsDeviceId,1790001316.322565,845,0.160,-1.062,-67.911
XDA.XsDeviceId,1790001316.338258,846,0.159,-1.062,-67.911
XDA.XsDeviceId,1790001316.354350,847,0.159,-1.062,-67.912
XDA.XsDeviceId,1790001316.370255,848,0.159,-1.062,-67.911
XDA.XsDeviceId,1790001316.386134,849,0.158,-1.063,-67.913
XDA.XsDeviceId,1790001316.401890,850,0.159,-1.063,-67.914
XDA.XsDeviceId,1790001316.417750,851,0.160,-1.063,-67.913
XDA.XsDeviceId,1790001316.433398,852,0.159,-1.064,-67.913
XDA.XsDeviceId,1790001316.449184,853,0.159,-1.064,-67.913
XDA.XsDeviceId,1790001316.465120,854,0.158,-1.064,-67.915
XDA.XsDeviceId,1790001316.480805,855,0.159,-1.063,-67.914
XDA.XsDeviceId,1790001316.496524,856,0.159,-1.064,-67.915
XDA.XsDeviceId,1790001316.512498,857,0.159,-1.064,-67.915
XDA.XsDeviceId,1790001316.544450,858,0.158,-1.065,-67.915
XDA.XsDeviceId,1790001316.560549,859,0.159,-1.064,-67.916
XDA.XsDeviceId,1790001316.576444,860,0.160,-1.065,-67.916
XDA.XsDeviceId,1790001316.592506,861,0.160,-1.065,-67.917
XDA.XsDeviceId,1790001316.608391,862,0.161,-1.064,-67.917
XDA.XsDeviceId,1790001316.624536,863,0.161,-1.066,-67.916
XDA.XsDeviceId,1790001316.640482,864,0.161,-1.066,-67.918
XDA.XsDeviceId,1790001316.656443,865,0.160,-1.065,-67.918
XDA.XsDeviceId,1790001316.672325,866,0.160,-1.066,-67.919
XDA.XsDeviceId,1790001316.688278,867,0.160,-1.066,-67.920
XDA.XsDeviceId,1790001316.704311,868,0.161,-1.066,-67.921
XDA.XsDeviceId,1790001316.720212,869,0.160,-1.067,-67.921
XDA.XsDeviceId,1790001316.735951,870,0.160,-1.067,-67.921
XDA.XsDeviceId,1790001316.751729,871,0.159,-1.068,-67.920
XDA.XsDeviceId,1790001316.767697,872,0.159,-1.067,-67.923
XDA.XsDeviceId,1790001316.783617,873,0.158,-1.068,-67.921
XDA.XsDeviceId,1790001316.799700,874,0.158,-1.068,-67.923
XDA.XsDeviceId,1790001316.815526,875,0.157,-1.068,-67.922
XDA.XsDeviceId,1790001316.831206,876,0.156,-1.068,-67.922
XDA.XsDeviceId,1790001316.846977,877,0.157,-1.068,-67.922
XDA.XsDeviceId,1790001316.878960,878,0.156,-1.068,-67.921
XDA.XsDeviceId,1790001316.894660,879,0.154,-1.067,-67.922
XDA.XsDeviceId,1790001316.910619,880,0.154,-1.067,-67.922
XDA.XsDeviceId,1790001316.926550,881,0.154,-1.066,-67.921
XDA.XsDeviceId,1790001316.942396,882,0.152,-1.067,-67.921
XDA.XsDeviceId,1790001316.958387,883,0.152,-1.067,-67.920
XDA.XsDeviceId,1790001316.974314,884,0.151,-1.069,-67.919
XDA.XsDeviceId,1790001316.990299,885,0.151,-1.068,-67.920
XDA.XsDeviceId,1790001317.006269,886,0.151,-1.068,-67.920
XDA.XsDeviceId,1790001317.022187,887,0.150,-1.067,-67.921
XDA.XsDeviceId,1790001317.037950,888,0.149,-1.068,-67.920
XDA.XsDeviceId,1790001317.053776,889,0.151,-1.069,-67.921
XDA.XsDeviceId,1790001317.069440,890,0.150,-1.069,-67.920
XDA.XsDeviceId,1790001317.085151,891,0.150,-1.069,-67.919
XDA.XsDeviceId,1790001317.101033,892,0.150,-1.070,-67.920
XDA.XsDeviceId,1790001317.116740,893,0.150,-1.070,-67.919
XDA.XsDeviceId,1790001317.132526,894,0.149,-1.069,-67.921
XDA.XsDeviceId,1790001317.148497,895,0.151,-1.069,-67.919
XDA.XsDeviceId,1790001317.164526,896,0.150,-1.070,-67.919
XDA.XsDeviceId,1790001317.180633,897,0.151,-1.071,-67.919
XDA.XsDeviceId,1790001317.196476,898,0.151,-1.072,-67.921
XDA.XsDeviceId,1790001317.228436,899,0.149,-1.073,-67.920
XDA.XsDeviceId,1790001317.244380,900,0.151,-1.074,-67.921
XDA.XsDeviceId,1790001317.260393,901,0.151,-1.074,-67.920
XDA.XsDeviceId,1790001317.276384,902,0.151,-1.073,-67.922
XDA.XsDeviceId,1790001317.292338,903,0.151,-1.075,-67.921
XDA.XsDeviceId,1790001317.308286,904,0.150,-1.073,-67.920
XDA.XsDeviceId,1790001317.324286,905,0.150,-1.075,-67.919
XDA.XsDeviceId,1790001317.340275,906,0.149,-1.074,-67.921
XDA.XsDeviceId,1790001317.356333,907,0.149,-1.075,-67.921
XDA.XsDeviceId,1790001317.372150,908,0.150,-1.076,-67.920
XDA.XsDeviceId,1790001317.388163,909,0.148,-1.075,-67.920
XDA.XsDeviceId,1790001317.404044,910,0.149,-1.073,-67.920
XDA.XsDeviceId,1790001317.420231,911,0.147,-1.073,-67.919
XDA.XsDeviceId,1790001317.436183,912,0.147,-1.074,-67.919
XDA.XsDeviceId,1790001317.451349,913,0.145,-1.075,-67.920
XDA.XsDeviceId,1790001317.467004,914,0.144,-1.073,-67.919
XDA.XsDeviceId,1790001317.483104,915,0.145,-1.072,-67.919
XDA.XsDeviceId,1790001317.499010,916,0.144,-1.072,-67.920
XDA.XsDeviceId,1790001317.514940,917,0.144,-1.072,-67.919
XDA.XsDeviceId,1790001317.531028,918,0.145,-1.072,-67.920
XDA.XsDeviceId,1790001317.546922,919,0.144,-1.072,-67.920
XDA.XsDeviceId,1790001317.578855,920,0.144,-1.072,-67.921
XDA.XsDeviceId,1790001317.594798,921,0.143,-1.071,-67.920
XDA.XsDeviceId,1790001317.610858,922,0.143,-1.072,-67.919
XDA.XsDeviceId,1790001317.626820,923,0.144,-1.072,-67.919
XDA.XsDeviceId,1790001317.642763,924,0.144,-1.071,-67.919
XDA.XsDeviceId,1790001317.658848,925,0.145,-1.072,-67.920
XDA.XsDeviceId,1790001317.674779,926,0.146,-1.071,-67.920
XDA.XsDeviceId,1790001317.690798,927,0.144,-1.074,-67.919
XDA.XsDeviceId,1790001317.706708,928,0.147,-1.074,-67.919
XDA.XsDeviceId,1790001317.722874,929,0.147,-1.075,-67.919
XDA.XsDeviceId,1790001317.738749,930,0.147,-1.074,-67.919
XDA.XsDeviceId,1790001317.754674,931,0.147,-1.074,-67.917
XDA.XsDeviceId,1790001317.770747,932,0.145,-1.074,-67.916
XDA.XsDeviceId,1790001317.786569,933,0.145,-1.073,-67.914
XDA.XsDeviceId,1790001317.802265,934,0.144,-1.074,-67.914
XDA.XsDeviceId,1790001317.818105,935,0.142,-1.074,-67.915
XDA.XsDeviceId,1790001317.834047,936,0.142,-1.073,-67.914
XDA.XsDeviceId,1790001317.850034,937,0.143,-1.075,-67.915
XDA.XsDeviceId,1790001317.866009,938,0.142,-1.073,-67.917
XDA.XsDeviceId,1790001317.881776,939,0.151,-1.063,-67.916
XDA.XsDeviceId,1790001317.897559,940,0.152,-1.065,-67.915
XDA.XsDeviceId,1790001317.913478,941,0.152,-1.065,-67.913
XDA.XsDeviceId,1790001317.945422,942,0.152,-1.064,-67.915
XDA.XsDeviceId,1790001317.961385,943,0.152,-1.066,-67.915
XDA.XsDeviceId,1790001317.977497,944,0.152,-1.066,-67.915
XDA.XsDeviceId,1790001317.993407,945,0.153,-1.066,-67.915
XDA.XsDeviceId,1790001318.009305,946,0.152,-1.068,-67.917
XDA.XsDeviceId,1790001318.025092,947,0.151,-1.067,-67.917
XDA.XsDeviceId,1790001318.040902,948,0.151,-1.068,-67.917
XDA.XsDeviceId,1790001318.056911,949,0.149,-1.067,-67.918
XDA.XsDeviceId,1790001318.072790,950,0.150,-1.066,-67.917
XDA.XsDeviceId,1790001318.088135,951,0.150,-1.068,-67.917
XDA.XsDeviceId,1790001318.103762,952,0.151,-1.067,-67.919
XDA.XsDeviceId,1790001318.119756,953,0.150,-1.067,-67.920
XDA.XsDeviceId,1790001318.148666,954,0.151,-1.069,-67.919
XDA.XsDeviceId,1790001318.164655,955,0.151,-1.069,-67.919
XDA.XsDeviceId,1790001318.180046,956,0.152,-1.068,-67.920
XDA.XsDeviceId,1790001318.196021,957,0.152,-1.068,-67.920
XDA.XsDeviceId,1790001318.212102,958,0.153,-1.067,-67.921
XDA.XsDeviceId,1790001318.228043,959,0.154,-1.068,-67.921
XDA.XsDeviceId,1790001318.243967,960,0.153,-1.067,-67.920
XDA.XsDeviceId,1790001318.259995,961,0.154,-1.069,-67.921
XDA.XsDeviceId,1790001318.275925,962,0.154,-1.068,-67.920
XDA.XsDeviceId,1790001318.291927,963,0.153,-1.068,-67.920
XDA.XsDeviceId,1790001318.307864,964,0.153,-1.069,-67.920
XDA.XsDeviceId,1790001318.323950,965,0.154,-1.068,-67.919
XDA.XsDeviceId,1790001318.339816,966,0.154,-1.068,-67.919
XDA.XsDeviceId,1790001318.355764,967,0.153,-1.068,-67.921
XDA.XsDeviceId,1790001318.371784,968,0.154,-1.068,-67.919
XDA.XsDeviceId,1790001318.387744,969,0.153,-1.066,-67.920
XDA.XsDeviceId,1790001318.403876,970,0.152,-1.066,-67.918
XDA.XsDeviceId,1790001318.419820,971,0.151,-1.068,-67.918
XDA.XsDeviceId,1790001318.435558,972,0.152,-1.068,-67.918
XDA.XsDeviceId,1790001318.451711,973,0.152,-1.068,-67.917
XDA.XsDeviceId,1790001318.467774,974,0.150,-1.070,-67.916
XDA.XsDeviceId,1790001318.483643,975,0.150,-1.068,-67.917
XDA.XsDeviceId,1790001318.499669,976,0.150,-1.068,-67.919
XDA.XsDeviceId,1790001318.515616,977,0.149,-1.067,-67.917
XDA.XsDeviceId,1790001318.531544,978,0.152,-1.067,-67.916
XDA.XsDeviceId,1790001318.547555,979,0.152,-1.067,-67.914
XDA.XsDeviceId,1790001318.563372,980,0.152,-1.067,-67.915
