sensor_id,t_unix,packet_counter,roll_deg,pitch_deg,yaw_deg
XDA.XsDeviceId,1790002253.263474,2041,-0.806,-0.385,-59.825
XDA.XsDeviceId,1790002253.265021,2042,-0.808,-0.382,-59.827
XDA.XsDeviceId,1790002253.296272,2043,-0.810,-0.386,-59.835
XDA.XsDeviceId,1790002253.312356,2044,-0.814,-0.385,-59.836
XDA.XsDeviceId,1790002253.343949,2045,-0.814,-0.388,-59.843
XDA.XsDeviceId,1790002253.360108,2046,-0.819,-0.386,-59.846
XDA.XsDeviceId,1790002253.376227,2047,-0.819,-0.383,-59.845
XDA.XsDeviceId,1790002253.392137,2048,-0.818,-0.388,-59.851
XDA.XsDeviceId,1790002253.408011,2049,-0.802,-0.386,-59.833
XDA.XsDeviceId,1790002253.424199,2050,-0.798,-0.390,-59.838
XDA.XsDeviceId,1790002253.439995,2051,-0.797,-0.392,-59.840
XDA.XsDeviceId,1790002253.455993,2052,-0.798,-0.395,-59.848
XDA.XsDeviceId,1790002253.472114,2053,-0.801,-0.396,-59.852
XDA.XsDeviceId,1790002253.488262,2054,-0.801,-0.393,-59.847
XDA.XsDeviceId,1790002253.504474,2055,-0.802,-0.393,-59.850
XDA.XsDeviceId,1790002253.520179,2056,-0.806,-0.389,-59.852
XDA.XsDeviceId,1790002253.535874,2057,-0.804,-0.398,-59.859
XDA.XsDeviceId,1790002253.552133,2058,-0.805,-0.398,-59.862
XDA.XsDeviceId,1790002253.567918,2059,-0.805,-0.397,-59.863
XDA.XsDeviceId,1790002253.583851,2060,-0.807,-0.399,-59.868
XDA.XsDeviceId,1790002253.599871,2061,-0.800,-0.396,-59.860
XDA.XsDeviceId,1790002253.616090,2062,-0.802,-0.399,-59.866
XDA.XsDeviceId,1790002253.631880,2063,-0.799,-0.398,-59.864
XDA.XsDeviceId,1790002253.647856,2064,-0.800,-0.396,-59.863
XDA.XsDeviceId,1790002253.663880,2065,-0.801,-0.397,-59.865
XDA.XsDeviceId,1790002253.679712,2066,-0.796,-0.405,-59.872
XDA.XsDeviceId,1790002253.695913,2067,-0.799,-0.406,-59.876
XDA.XsDeviceId,1790002253.728120,2068,-0.796,-0.414,-59.885
XDA.XsDeviceId,1790002253.743868,2069,-0.793,-0.415,-59.884
XDA.XsDeviceId,1790002253.759894,2070,-0.790,-0.412,-59.879
XDA.XsDeviceId,1790002253.775734,2071,-0.785,-0.419,-59.884
XDA.XsDeviceId,1790002253.791799,2072,-0.791,-0.423,-59.898
XDA.XsDeviceId,1790002253.807882,2073,-0.784,-0.423,-59.894
XDA.XsDeviceId,1790002253.823870,2074,-0.776,-0.433,-59.899
XDA.XsDeviceId,1790002253.839875,2075,-0.776,-0.428,-59.890
XDA.XsDeviceId,1790002253.855613,2076,-0.778,-0.428,-59.893
XDA.XsDeviceId,1790002253.871734,2077,-0.780,-0.426,-59.895
XDA.XsDeviceId,1790002253.881838,2078,-0.786,-0.416,-59.891
XDA.XsDeviceId,1790002253.897668,2079,-0.787,-0.417,-59.896
XDA.XsDeviceId,1790002253.913523,2080,-0.781,-0.422,-59.899
XDA.XsDeviceId,1790002253.929351,2081,-0.778,-0.423,-59.897
XDA.XsDeviceId,1790002253.945477,2082,-0.778,-0.426,-59.904
XDA.XsDeviceId,1790002253.977420,2083,-0.773,-0.424,-59.897
XDA.XsDeviceId,1790002253.993708,2084,-0.770,-0.430,-59.903
XDA.XsDeviceId,1790002254.009859,2085,-0.768,-0.430,-59.900
XDA.XsDeviceId,1790002254.025645,2086,-0.770,-0.426,-59.899
XDA.XsDeviceId,1790002254.041406,2087,-0.769,-0.431,-59.904
XDA.XsDeviceId,1790002254.057466,2088,-0.774,-0.428,-59.908
XDA.XsDeviceId,1790002254.073611,2089,-0.773,-0.435,-59.917
XDA.XsDeviceId,1790002254.089875,2090,-0.776,-0.431,-59.914
XDA.XsDeviceId,1790002254.105822,2091,-0.778,-0.433,-59.918
XDA.XsDeviceId,1790002254.121801,2092,-0.781,-0.437,-59.923
XDA.XsDeviceId,1790002254.137872,2093,-0.801,-0.432,-59.891
XDA.XsDeviceId,1790002254.154102,2094,-0.802,-0.432,-59.893
XDA.XsDeviceId,1790002254.170274,2095,-0.802,-0.432,-59.893
XDA.XsDeviceId,1790002254.186293,2096,-0.802,-0.432,-59.896
XDA.XsDeviceId,1790002254.202430,2097,-0.802,-0.433,-59.897
XDA.XsDeviceId,1790002254.218480,2098,-0.801,-0.433,-59.898
XDA.XsDeviceId,1790002254.234486,2099,-0.800,-0.432,-59.898
XDA.XsDeviceId,1790002254.250389,2100,-0.801,-0.432,-59.896
XDA.XsDeviceId,1790002254.266422,2101,-0.801,-0.432,-59.897
XDA.XsDeviceId,1790002254.282358,2102,-0.802,-0.432,-59.894
XDA.XsDeviceId,1790002254.298265,2103,-0.802,-0.432,-59.894
XDA.XsDeviceId,1790002254.314324,2104,-0.801,-0.431,-59.892
XDA.XsDeviceId,1790002254.330119,2105,-0.801,-0.430,-59.895
XDA.XsDeviceId,1790002254.346011,2106,-0.802,-0.430,-59.896
XDA.XsDeviceId,1790002254.361977,2107,-0.803,-0.431,-59.895
XDA.XsDeviceId,1790002254.393896,2108,-0.801,-0.430,-59.896
XDA.XsDeviceId,1790002254.409772,2109,-0.802,-0.431,-59.895
XDA.XsDeviceId,1790002254.426001,2110,-0.803,-0.431,-59.898
XDA.XsDeviceId,1790002254.441614,2111,-0.802,-0.431,-59.898
XDA.XsDeviceId,1790002254.457353,2112,-0.803,-0.431,-59.899
XDA.XsDeviceId,1790002254.473311,2113,-0.803,-0.432,-59.899
XDA.XsDeviceId,1790002254.489127,2114,-0.802,-0.431,-59.899
XDA.XsDeviceId,1790002254.505054,2115,-0.801,-0.433,-59.899
XDA.XsDeviceId,1790002254.521093,2116,-0.803,-0.432,-59.903
XDA.XsDeviceId,1790002254.537009,2117,-0.803,-0.434,-59.903
XDA.XsDeviceId,1790002254.553167,2118,-0.803,-0.434,-59.905
XDA.XsDeviceId,1790002254.569167,2119,-0.803,-0.433,-59.906
XDA.XsDeviceId,1790002254.585373,2120,-0.804,-0.432,-59.907
XDA.XsDeviceId,1790002254.601279,2121,-0.805,-0.432,-59.909
XDA.XsDeviceId,1790002254.617158,2122,-0.806,-0.433,-59.908
XDA.XsDeviceId,1790002254.633287,2123,-0.804,-0.433,-59.911
XDA.XsDeviceId,1790002254.649249,2124,-0.805,-0.433,-59.912
XDA.XsDeviceId,1790002254.665390,2125,-0.805,-0.434,-59.912
XDA.XsDeviceId,1790002254.681542,2126,-0.804,-0.435,-59.913
XDA.XsDeviceId,1790002254.697674,2127,-0.804,-0.435,-59.911
XDA.XsDeviceId,1790002254.713842,2128,-0.805,-0.435,-59.911
XDA.XsDeviceId,1790002254.729653,2129,-0.806,-0.433,-59.909
XDA.XsDeviceId,1790002254.745908,2130,-0.806,-0.434,-59.909
XDA.XsDeviceId,1790002254.777750,2131,-0.804,-0.434,-59.911
XDA.XsDeviceId,1790002254.793574,2132,-0.805,-0.435,-59.911
XDA.XsDeviceId,1790002254.809691,2133,-0.806,-0.435,-59.910
XDA.XsDeviceId,1790002254.825599,2134,-0.806,-0.436,-59.910
XDA.XsDeviceId,1790002254.841548,2135,-0.806,-0.436,-59.910
XDA.XsDeviceId,1790002254.857338,2136,-0.807,-0.434,-59.913
XDA.XsDeviceId,1790002254.873173,2137,-0.806,-0.435,-59.916
XDA.XsDeviceId,1790002254.888997,2138,-0.806,-0.435,-59.915
XDA.XsDeviceId,1790002254.904912,2139,-0.807,-0.432,-59.913
XDA.XsDeviceId,1790002254.931042,2140,-0.808,-0.431,-59.915
XDA.XsDeviceId,1790002254.946934,2141,-0.809,-0.432,-59.915
XDA.XsDeviceId,1790002254.962669,2142,-0.809,-0.432,-59.916
XDA.XsDeviceId,1790002254.978472,2143,-0.809,-0.432,-59.914
XDA.XsDeviceId,1790002254.994472,2144,-0.809,-0.431,-59.915
XDA.XsDeviceId,1790002255.010327,2145,-0.811,-0.431,-59.914
XDA.XsDeviceId,1790002255.026310,2146,-0.809,-0.431,-59.915
XDA.XsDeviceId,1790002255.042385,2147,-0.810,-0.430,-59.914
XDA.XsDeviceId,1790002255.058248,2148,-0.811,-0.431,-59.916
XDA.XsDeviceId,1790002255.074118,2149,-0.812,-0.430,-59.914
XDA.XsDeviceId,1790002255.090088,2150,-0.812,-0.429,-59.914
XDA.XsDeviceId,1790002255.105855,2151,-0.813,-0.428,-59.914
XDA.XsDeviceId,1790002255.121852,2152,-0.813,-0.428,-59.916
XDA.XsDeviceId,1790002255.137835,2153,-0.813,-0.430,-59.913
XDA.XsDeviceId,1790002255.153662,2154,-0.815,-0.428,-59.914
XDA.XsDeviceId,1790002255.169763,2155,-0.814,-0.430,-59.915
XDA.XsDeviceId,1790002255.185644,2156,-0.814,-0.429,-59.916
XDA.XsDeviceId,1790002255.201630,2157,-0.818,-0.430,-59.914
XDA.XsDeviceId,1790002255.217288,2158,-0.814,-0.429,-59.916
XDA.XsDeviceId,1790002255.233047,2159,-0.816,-0.427,-59.915
XDA.XsDeviceId,1790002255.249094,2160,-0.820,-0.428,-59.915
XDA.XsDeviceId,1790002255.265026,2161,-0.818,-0.427,-59.916
XDA.XsDeviceId,1790002255.281107,2162,-0.820,-0.428,-59.916
XDA.XsDeviceId,1790002255.296935,2163,-0.820,-0.426,-59.916
XDA.XsDeviceId,1790002255.313099,2164,-0.820,-0.426,-59.914
XDA.XsDeviceId,1790002255.328994,2165,-0.821,-0.428,-59.914
XDA.XsDeviceId,1790002255.360960,2166,-0.819,-0.426,-59.915
XDA.XsDeviceId,1790002255.377041,2167,-0.821,-0.427,-59.915
XDA.XsDeviceId,1790002255.392820,2168,-0.821,-0.426,-59.917
XDA.XsDeviceId,1790002255.409062,2169,-0.821,-0.427,-59.917
XDA.XsDeviceId,1790002255.425182,2170,-0.822,-0.428,-59.919
XDA.XsDeviceId,1790002255.441353,2171,-0.820,-0.428,-59.918
XDA.XsDeviceId,1790002255.457603,2172,-0.820,-0.429,-59.918
XDA.XsDeviceId,1790002255.473791,2173,-0.819,-0.430,-59.918
XDA.XsDeviceId,1790002255.489936,2174,-0.820,-0.430,-59.918
XDA.XsDeviceId,1790002255.506112,2175,-0.822,-0.430,-59.920
XDA.XsDeviceId,1790002255.522175,2176,-0.820,-0.431,-59.920
XDA.XsDeviceId,1790002255.538308,2177,-0.821,-0.432,-59.920
XDA.XsDeviceId,1790002255.554487,2178,-0.822,-0.431,-59.920
XDA.XsDeviceId,1790002255.570631,2179,-0.823,-0.430,-59.919
XDA.XsDeviceId,1790002255.586787,2180,-0.823,-0.430,-59.921
XDA.XsDeviceId,1790002255.602923,2181,-0.822,-0.430,-59.923
XDA.XsDeviceId,1790002255.619058,2182,-0.823,-0.430,-59.924
XDA.XsDeviceId,1790002255.634950,2183,-0.823,-0.429,-59.924
XDA.XsDeviceId,1790002255.650972,2184,-0.823,-0.428,-59.922
XDA.XsDeviceId,1790002255.666788,2185,-0.824,-0.430,-59.921
XDA.XsDeviceId,1790002255.682623,2186,-0.826,-0.429,-59.921
XDA.XsDeviceId,1790002255.698601,2187,-0.825,-0.430,-59.921
XDA.XsDeviceId,1790002255.714631,2188,-0.826,-0.430,-59.923
XDA.XsDeviceId,1790002255.730645,2189,-0.827,-0.430,-59.922
XDA.XsDeviceId,1790002255.746651,2190,-0.826,-0.431,-59.923
XDA.XsDeviceId,1790002255.762515,2191,-0.826,-0.431,-59.924
XDA.XsDeviceId,1790002255.794637,2192,-0.827,-0.433,-59.922
XDA.XsDeviceId,1790002255.810601,2193,-0.828,-0.432,-59.925
XDA.XsDeviceId,1790002255.826507,2194,-0.829,-0.431,-59.924
XDA.XsDeviceId,1790002255.842403,2195,-0.829,-0.433,-59.924
XDA.XsDeviceId,1790002255.858329,2196,-0.828,-0.433,-59.925
XDA.XsDeviceId,1790002255.874000,2197,-0.828,-0.433,-59.925
XDA.XsDeviceId,1790002255.889937,2198,-0.830,-0.433,-59.927
XDA.XsDeviceId,1790002255.906202,2199,-0.830,-0.433,-59.929
XDA.XsDeviceId,1790002255.922159,2200,-0.829,-0.433,-59.928
XDA.XsDeviceId,1790002255.938058,2201,-0.830,-0.433,-59.928
XDA.XsDeviceId,1790002255.954062,2202,-0.832,-0.433,-59.927
XDA.XsDeviceId,1790002255.969733,2203,-0.831,-0.433,-59.928
XDA.XsDeviceId,1790002255.985869,2204,-0.831,-0.435,-59.929
XDA.XsDeviceId,1790002256.002074,2205,-0.832,-0.434,-59.929
XDA.XsDeviceId,1790002256.017997,2206,-0.833,-0.434,-59.929
XDA.XsDeviceId,1790002256.033906,2207,-0.833,-0.435,-59.929
XDA.XsDeviceId,1790002256.049892,2208,-0.834,-0.436,-59.928
XDA.XsDeviceId,1790002256.065962,2209,-0.833,-0.437,-59.929
XDA.XsDeviceId,1790002256.081776,2210,-0.834,-0.435,-59.928
XDA.XsDeviceId,1790002256.097482,2211,-0.834,-0.437,-59.928
XDA.XsDeviceId,1790002256.113356,2212,-0.834,-0.436,-59.929
XDA.XsDeviceId,1790002256.129250,2213,-0.821,-0.432,-59.924
XDA.XsDeviceId,1790002256.145327,2214,-0.821,-0.433,-59.925
XDA.XsDeviceId,1790002256.177230,2215,-0.820,-0.434,-59.924
XDA.XsDeviceId,1790002256.193363,2216,-0.821,-0.435,-59.923
XDA.XsDeviceId,1790002256.209305,2217,-0.820,-0.434,-59.923
XDA.XsDeviceId,1790002256.225225,2218,-0.821,-0.435,-59.923
XDA.XsDeviceId,1790002256.241405,2219,-0.822,-0.434,-59.923
XDA.XsDeviceId,1790002256.257150,2220,-0.822,-0.435,-59.923
XDA.XsDeviceId,1790002256.272876,2221,-0.823,-0.437,-59.924
XDA.XsDeviceId,1790002256.288626,2222,-0.822,-0.437,-59.922
XDA.XsDeviceId,1790002256.304412,2223,-0.822,-0.437,-59.923
XDA.XsDeviceId,1790002256.320166,2224,-0.823,-0.439,-59.923
XDA.XsDeviceId,1790002256.336285,2225,-0.824,-0.439,-59.924
XDA.XsDeviceId,1790002256.352087,2226,-0.823,-0.438,-59.922
XDA.XsDeviceId,1790002256.368151,2227,-0.824,-0.437,-59.921
XDA.XsDeviceId,1790002256.383988,2228,-0.824,-0.437,-59.922
XDA.XsDeviceId,1790002256.399819,2229,-0.823,-0.437,-59.922
XDA.XsDeviceId,1790002256.415812,2230,-0.823,-0.438,-59.922
XDA.XsDeviceId,1790002256.431834,2231,-0.824,-0.438,-59.921
XDA.XsDeviceId,1790002256.447678,2232,-0.824,-0.439,-59.922
XDA.XsDeviceId,1790002256.463692,2233,-0.823,-0.439,-59.922
XDA.XsDeviceId,1790002256.479524,2234,-0.824,-0.439,-59.920
XDA.XsDeviceId,1790002256.511465,2235,-0.825,-0.440,-59.920
XDA.XsDeviceId,1790002256.527429,2236,-0.825,-0.439,-59.921
XDA.XsDeviceId,1790002256.542759,2237,-0.825,-0.439,-59.920
XDA.XsDeviceId,1790002256.558498,2238,-0.826,-0.441,-59.920
XDA.XsDeviceId,1790002256.574723,2239,-0.826,-0.440,-59.918
XDA.XsDeviceId,1790002256.590629,2240,-0.827,-0.440,-59.918
XDA.XsDeviceId,1790002256.606806,2241,-0.827,-0.440,-59.917
XDA.XsDeviceId,1790002256.622477,2242,-0.827,-0.441,-59.919
XDA.XsDeviceId,1790002256.638627,2243,-0.826,-0.441,-59.919
XDA.XsDeviceId,1790002256.654548,2244,-0.827,-0.439,-59.918
XDA.XsDeviceId,1790002256.670224,2245,-0.827,-0.440,-59.918
XDA.XsDeviceId,1790002256.686365,2246,-0.827,-0.439,-59.919
XDA.XsDeviceId,1790002256.702442,2247,-0.827,-0.439,-59.917
XDA.XsDeviceId,1790002256.718193,2248,-0.827,-0.440,-59.917
XDA.XsDeviceId,1790002256.734306,2249,-0.827,-0.441,-59.916
XDA.XsDeviceId,1790002256.750141,2250,-0.827,-0.439,-59.915
XDA.XsDeviceId,1790002256.766277,2251,-0.827,-0.443,-59.916
XDA.XsDeviceId,1790002256.782125,2252,-0.827,-0.442,-59.916
XDA.XsDeviceId,1790002256.798193,2253,-0.827,-0.442,-59.918
XDA.XsDeviceId,1790002256.813844,2254,-0.827,-0.441,-59.917
XDA.XsDeviceId,1790002256.829991,2255,-0.828,-0.442,-59.919
XDA.XsDeviceId,1790002256.845946,2256,-0.828,-0.441,-59.918
XDA.XsDeviceId,1790002256.878260,2257,-0.828,-0.442,-59.919
XDA.XsDeviceId,1790002256.894449,2258,-0.828,-0.444,-59.919
XDA.XsDeviceId,1790002256.910182,2259,-0.827,-0.442,-59.916
XDA.XsDeviceId,1790002256.926234,2260,-0.826,-0.441,-59.916
XDA.XsDeviceId,1790002256.941280,2261,-0.825,-0.441,-59.916
XDA.XsDeviceId,1790002256.948495,2262,-0.826,-0.440,-59.916
XDA.XsDeviceId,1790002256.963792,2263,-0.824,-0.439,-59.916
XDA.XsDeviceId,1790002256.979878,2264,-0.824,-0.439,-59.916
XDA.XsDeviceId,1790002256.995644,2265,-0.824,-0.438,-59.915
XDA.XsDeviceId,1790002257.027972,2266,-0.824,-0.437,-59.914
XDA.XsDeviceId,1790002257.044217,2267,-0.825,-0.436,-59.917
XDA.XsDeviceId,1790002257.060012,2268,-0.824,-0.436,-59.917
XDA.XsDeviceId,1790002257.076252,2269,-0.824,-0.436,-59.918
XDA.XsDeviceId,1790002257.092363,2270,-0.825,-0.435,-59.918
XDA.XsDeviceId,1790002257.108270,2271,-0.826,-0.435,-59.918
XDA.XsDeviceId,1790002257.124226,2272,-0.826,-0.437,-59.919
XDA.XsDeviceId,1790002257.140296,2273,-0.826,-0.436,-59.918
XDA.XsDeviceId,1790002257.156432,2274,-0.826,-0.435,-59.916
XDA.XsDeviceId,1790002257.172555,2275,-0.826,-0.437,-59.917
XDA.XsDeviceId,1790002257.188519,2276,-0.827,-0.438,-59.916
XDA.XsDeviceId,1790002257.204626,2277,-0.827,-0.437,-59.918
XDA.XsDeviceId,1790002257.220803,2278,-0.827,-0.438,-59.917
XDA.XsDeviceId,1790002257.236881,2279,-0.827,-0.439,-59.918
XDA.XsDeviceId,1790002257.252814,2280,-0.826,-0.441,-59.917
XDA.XsDeviceId,1790002257.268774,2281,-0.826,-0.438,-59.919
XDA.XsDeviceId,1790002257.284926,2282,-0.826,-0.439,-59.921
XDA.XsDeviceId,1790002257.300981,2283,-0.827,-0.438,-59.922
XDA.XsDeviceId,1790002257.316655,2284,-0.827,-0.437,-59.921
XDA.XsDeviceId,1790002257.332780,2285,-0.828,-0.436,-59.921
XDA.XsDeviceId,1790002257.348497,2286,-0.828,-0.436,-59.922
XDA.XsDeviceId,1790002257.364531,2287,-0.828,-0.437,-59.922
XDA.XsDeviceId,1790002257.380783,2288,-0.827,-0.438,-59.922
XDA.XsDeviceId,1790002257.396712,2289,-0.828,-0.439,-59.921
XDA.XsDeviceId,1790002257.412660,2290,-0.828,-0.440,-59.924
XDA.XsDeviceId,1790002257.428515,2291,-0.827,-0.439,-59.926
XDA.XsDeviceId,1790002257.460667,2292,-0.829,-0.439,-59.926
XDA.XsDeviceId,1790002257.476515,2293,-0.828,-0.440,-59.928
XDA.XsDeviceId,1790002257.492631,2294,-0.827,-0.439,-59.928
XDA.XsDeviceId,1790002257.508744,2295,-0.827,-0.439,-59.929
XDA.XsDeviceId,1790002257.524654,2296,-0.827,-0.440,-59.927
XDA.XsDeviceId,1790002257.540853,2297,-0.827,-0.439,-59.928
XDA.XsDeviceId,1790002257.556965,2298,-0.827,-0.437,-59.928
XDA.XsDeviceId,1790002257.573070,2299,-0.825,-0.438,-59.930
XDA.XsDeviceId,1790002257.588841,2300,-0.827,-0.438,-59.930
XDA.XsDeviceId,1790002257.604845,2301,-0.827,-0.439,-59.930
XDA.XsDeviceId,1790002257.621034,2302,-0.827,-0.439,-59.932
XDA.XsDeviceId,1790002257.636863,2303,-0.827,-0.438,-59.933
XDA.XsDeviceId,1790002257.652725,2304,-0.827,-0.438,-59.934
XDA.XsDeviceId,1790002257.668905,2305,-0.828,-0.437,-59.935
XDA.XsDeviceId,1790002257.684733,2306,-0.828,-0.437,-59.937
XDA.XsDeviceId,1790002257.700709,2307,-0.830,-0.437,-59.937
XDA.XsDeviceId,1790002257.716419,2308,-0.829,-0.436,-59.937
XDA.XsDeviceId,1790002257.732229,2309,-0.829,-0.437,-59.939
XDA.XsDeviceId,1790002257.748120,2310,-0.830,-0.436,-59.939
XDA.XsDeviceId,1790002257.764045,2311,-0.830,-0.437,-59.939
XDA.XsDeviceId,1790002257.780177,2312,-0.830,-0.436,-59.940
XDA.XsDeviceId,1790002257.796065,2313,-0.831,-0.435,-59.941
XDA.XsDeviceId,1790002257.812048,2314,-0.830,-0.434,-59.942
XDA.XsDeviceId,1790002257.844014,2315,-0.830,-0.434,-59.943
XDA.XsDeviceId,1790002257.860207,2316,-0.830,-0.435,-59.944
XDA.XsDeviceId,1790002257.876286,2317,-0.830,-0.435,-59.945
XDA.XsDeviceId,1790002257.892182,2318,-0.829,-0.436,-59.946
XDA.XsDeviceId,1790002257.908337,2319,-0.830,-0.436,-59.946
XDA.XsDeviceId,1790002257.924138,2320,-0.831,-0.436,-59.948
XDA.XsDeviceId,1790002257.940308,2321,-0.832,-0.436,-59.948
XDA.XsDeviceId,1790002257.956440,2322,-0.832,-0.435,-59.948
XDA.XsDeviceId,1790002257.972340,2323,-0.830,-0.437,-59.948
XDA.XsDeviceId,1790002257.988045,2324,-0.830,-0.435,-59.948
XDA.XsDeviceId,1790002258.003855,2325,-0.831,-0.436,-59.949
XDA.XsDeviceId,1790002258.019747,2326,-0.831,-0.435,-59.949
XDA.XsDeviceId,1790002258.035935,2327,-0.831,-0.435,-59.950
XDA.XsDeviceId,1790002258.051761,2328,-0.830,-0.436,-59.951
XDA.XsDeviceId,1790002258.067790,2329,-0.830,-0.435,-59.951
XDA.XsDeviceId,1790002258.083626,2330,-0.830,-0.433,-59.951
XDA.XsDeviceId,1790002258.099572,2331,-0.830,-0.435,-59.951
XDA.XsDeviceId,1790002258.115480,2332,-0.831,-0.434,-59.951
XDA.XsDeviceId,1790002258.131513,2333,-0.822,-0.438,-59.950
XDA.XsDeviceId,1790002258.147352,2334,-0.821,-0.438,-59.951
XDA.XsDeviceId,1790002258.163480,2335,-0.822,-0.439,-59.952
XDA.XsDeviceId,1790002258.179622,2336,-0.822,-0.439,-59.952
XDA.XsDeviceId,1790002258.195568,2337,-0.821,-0.440,-59.952
XDA.XsDeviceId,1790002258.227555,2338,-0.820,-0.439,-59.954
