sensor_id,t_unix,packet_counter,roll_deg,pitch_deg,yaw_deg
XDA.XsDeviceId,1790002411.263924,3793,-0.589,-0.411,-72.207
XDA.XsDeviceId,1790002411.280925,3794,-0.589,-0.412,-72.211
XDA.XsDeviceId,1790002411.297451,3795,-0.589,-0.410,-72.212
XDA.XsDeviceId,1790002411.313796,3796,-0.592,-0.411,-72.216
XDA.XsDeviceId,1790002411.315204,3797,-0.595,-0.402,-72.212
XDA.XsDeviceId,1790002411.347328,3798,-0.596,-0.402,-72.214
XDA.XsDeviceId,1790002411.363836,3799,-0.603,-0.400,-72.220
XDA.XsDeviceId,1790002411.380821,3800,-0.602,-0.401,-72.227
XDA.XsDeviceId,1790002411.397258,3801,-0.604,-0.405,-72.233
XDA.XsDeviceId,1790002411.413962,3802,-0.607,-0.409,-72.239
XDA.XsDeviceId,1790002411.426312,3803,-0.611,-0.406,-72.241
XDA.XsDeviceId,1790002411.447346,3804,-0.611,-0.411,-72.248
XDA.XsDeviceId,1790002411.463967,3805,-0.616,-0.413,-72.256
XDA.XsDeviceId,1790002411.466134,3806,-0.618,-0.420,-72.266
XDA.XsDeviceId,1790002411.497200,3807,-0.615,-0.410,-72.258
XDA.XsDeviceId,1790002411.513851,3808,-0.622,-0.400,-72.255
XDA.XsDeviceId,1790002411.530545,3809,-0.624,-0.397,-72.255
XDA.XsDeviceId,1790002411.532651,3810,-0.620,-0.392,-72.247
XDA.XsDeviceId,1790002411.563843,3811,-0.615,-0.393,-72.248
XDA.XsDeviceId,1790002411.571799,3812,-0.613,-0.387,-72.242
XDA.XsDeviceId,1790002411.603436,3813,-0.611,-0.389,-72.245
XDA.XsDeviceId,1790002411.631497,3814,-0.612,-0.387,-72.248
XDA.XsDeviceId,1790002411.647413,3815,-0.613,-0.382,-72.245
XDA.XsDeviceId,1790002411.663303,3816,-0.618,-0.382,-72.251
XDA.XsDeviceId,1790002411.679278,3817,-0.613,-0.385,-72.252
XDA.XsDeviceId,1790002411.695441,3818,-0.608,-0.379,-72.246
XDA.XsDeviceId,1790002411.711379,3819,-0.601,-0.384,-72.251
XDA.XsDeviceId,1790002411.727049,3820,-0.596,-0.377,-72.243
XDA.XsDeviceId,1790002411.743134,3821,-0.598,-0.383,-72.254
XDA.XsDeviceId,1790002411.759287,3822,-0.596,-0.388,-72.257
XDA.XsDeviceId,1790002411.775232,3823,-0.593,-0.390,-72.266
XDA.XsDeviceId,1790002411.791382,3824,-0.596,-0.386,-72.266
XDA.XsDeviceId,1790002411.807204,3825,-0.602,-0.393,-72.278
XDA.XsDeviceId,1790002411.823261,3826,-0.601,-0.389,-72.278
XDA.XsDeviceId,1790002411.839038,3827,-0.595,-0.401,-72.288
XDA.XsDeviceId,1790002411.855198,3828,-0.594,-0.400,-72.287
XDA.XsDeviceId,1790002411.871043,3829,-0.599,-0.402,-72.297
XDA.XsDeviceId,1790002411.887052,3830,-0.594,-0.407,-72.302
XDA.XsDeviceId,1790002411.903019,3831,-0.587,-0.415,-72.306
XDA.XsDeviceId,1790002411.919050,3832,-0.586,-0.413,-72.304
XDA.XsDeviceId,1790002411.934406,3833,-0.577,-0.410,-72.294
XDA.XsDeviceId,1790002411.950076,3834,-0.578,-0.420,-72.314
XDA.XsDeviceId,1790002411.965900,3835,-0.585,-0.423,-72.323
XDA.XsDeviceId,1790002411.982002,3836,-0.589,-0.420,-72.326
XDA.XsDeviceId,1790002411.997978,3837,-0.582,-0.427,-72.332
XDA.XsDeviceId,1790002412.013846,3838,-0.586,-0.427,-72.340
XDA.XsDeviceId,1790002412.029972,3839,-0.587,-0.424,-72.337
XDA.XsDeviceId,1790002412.045824,3840,-0.580,-0.427,-72.338
XDA.XsDeviceId,1790002412.061745,3841,-0.592,-0.431,-72.354
XDA.XsDeviceId,1790002412.093514,3842,-0.586,-0.424,-72.348
XDA.XsDeviceId,1790002412.108443,3843,-0.587,-0.422,-72.346
XDA.XsDeviceId,1790002412.130093,3844,-0.584,-0.421,-72.345
XDA.XsDeviceId,1790002412.146062,3845,-0.587,-0.427,-72.356
XDA.XsDeviceId,1790002412.162133,3846,-0.587,-0.429,-72.359
XDA.XsDeviceId,1790002412.178189,3847,-0.592,-0.423,-72.359
XDA.XsDeviceId,1790002412.194146,3848,-0.589,-0.424,-72.358
XDA.XsDeviceId,1790002412.210076,3849,-0.581,-0.429,-72.361
XDA.XsDeviceId,1790002412.225764,3850,-0.580,-0.431,-72.365
XDA.XsDeviceId,1790002412.241590,3851,-0.583,-0.441,-72.382
XDA.XsDeviceId,1790002412.257584,3852,-0.580,-0.445,-72.385
XDA.XsDeviceId,1790002412.273553,3853,-0.593,-0.445,-72.396
XDA.XsDeviceId,1790002412.289430,3854,-0.590,-0.433,-72.381
XDA.XsDeviceId,1790002412.305485,3855,-0.582,-0.432,-72.379
XDA.XsDeviceId,1790002412.321493,3856,-0.594,-0.436,-72.394
XDA.XsDeviceId,1790002412.337437,3857,-0.589,-0.438,-72.395
XDA.XsDeviceId,1790002412.353332,3858,-0.593,-0.439,-72.399
XDA.XsDeviceId,1790002412.369399,3859,-0.596,-0.444,-72.403
XDA.XsDeviceId,1790002412.385273,3860,-0.593,-0.445,-72.406
XDA.XsDeviceId,1790002412.401225,3861,-0.587,-0.437,-72.393
XDA.XsDeviceId,1790002412.417204,3862,-0.592,-0.442,-72.403
XDA.XsDeviceId,1790002412.433356,3863,-0.599,-0.449,-72.419
XDA.XsDeviceId,1790002412.449371,3864,-0.599,-0.451,-72.425
XDA.XsDeviceId,1790002412.465267,3865,-0.610,-0.453,-72.433
XDA.XsDeviceId,1790002412.481318,3866,-0.603,-0.458,-72.434
XDA.XsDeviceId,1790002412.497234,3867,-0.548,-0.503,-72.384
XDA.XsDeviceId,1790002412.513215,3868,-0.547,-0.502,-72.386
XDA.XsDeviceId,1790002412.529077,3869,-0.548,-0.502,-72.390
XDA.XsDeviceId,1790002412.545046,3870,-0.547,-0.502,-72.389
XDA.XsDeviceId,1790002412.577011,3871,-0.546,-0.502,-72.387
XDA.XsDeviceId,1790002412.592867,3872,-0.546,-0.499,-72.387
XDA.XsDeviceId,1790002412.609018,3873,-0.547,-0.500,-72.390
XDA.XsDeviceId,1790002412.624951,3874,-0.548,-0.500,-72.390
XDA.XsDeviceId,1790002412.640909,3875,-0.547,-0.499,-72.388
XDA.XsDeviceId,1790002412.656928,3876,-0.547,-0.498,-72.388
XDA.XsDeviceId,1790002412.672848,3877,-0.547,-0.498,-72.388
XDA.XsDeviceId,1790002412.688774,3878,-0.548,-0.498,-72.389
XDA.XsDeviceId,1790002412.704908,3879,-0.547,-0.497,-72.389
XDA.XsDeviceId,1790002412.720873,3880,-0.548,-0.497,-72.390
XDA.XsDeviceId,1790002412.736858,3881,-0.547,-0.498,-72.391
XDA.XsDeviceId,1790002412.752723,3882,-0.547,-0.498,-72.394
XDA.XsDeviceId,1790002412.768706,3883,-0.548,-0.499,-72.395
XDA.XsDeviceId,1790002412.784699,3884,-0.548,-0.498,-72.397
XDA.XsDeviceId,1790002412.800627,3885,-0.549,-0.497,-72.397
XDA.XsDeviceId,1790002412.816725,3886,-0.547,-0.497,-72.398
XDA.XsDeviceId,1790002412.832723,3887,-0.548,-0.498,-72.402
XDA.XsDeviceId,1790002412.848555,3888,-0.548,-0.497,-72.401
XDA.XsDeviceId,1790002412.864735,3889,-0.549,-0.498,-72.398
XDA.XsDeviceId,1790002412.880606,3890,-0.550,-0.497,-72.402
XDA.XsDeviceId,1790002412.896631,3891,-0.549,-0.498,-72.406
XDA.XsDeviceId,1790002412.912560,3892,-0.550,-0.498,-72.409
XDA.XsDeviceId,1790002412.928610,3893,-0.551,-0.498,-72.410
XDA.XsDeviceId,1790002412.944407,3894,-0.552,-0.498,-72.413
XDA.XsDeviceId,1790002412.976411,3895,-0.551,-0.498,-72.410
XDA.XsDeviceId,1790002412.992508,3896,-0.551,-0.498,-72.410
XDA.XsDeviceId,1790002413.008363,3897,-0.550,-0.498,-72.410
XDA.XsDeviceId,1790002413.024436,3898,-0.551,-0.498,-72.412
XDA.XsDeviceId,1790002413.040489,3899,-0.552,-0.496,-72.411
XDA.XsDeviceId,1790002413.056394,3900,-0.553,-0.496,-72.411
XDA.XsDeviceId,1790002413.072483,3901,-0.552,-0.495,-72.413
XDA.XsDeviceId,1790002413.088489,3902,-0.552,-0.495,-72.413
XDA.XsDeviceId,1790002413.104429,3903,-0.552,-0.494,-72.412
XDA.XsDeviceId,1790002413.119742,3904,-0.552,-0.496,-72.413
XDA.XsDeviceId,1790002413.135305,3905,-0.552,-0.493,-72.413
XDA.XsDeviceId,1790002413.165238,3906,-0.553,-0.493,-72.416
XDA.XsDeviceId,1790002413.181265,3907,-0.553,-0.492,-72.413
XDA.XsDeviceId,1790002413.197193,3908,-0.554,-0.492,-72.413
XDA.XsDeviceId,1790002413.213166,3909,-0.555,-0.490,-72.415
XDA.XsDeviceId,1790002413.229135,3910,-0.555,-0.491,-72.418
XDA.XsDeviceId,1790002413.245028,3911,-0.555,-0.491,-72.418
XDA.XsDeviceId,1790002413.261040,3912,-0.556,-0.490,-72.418
XDA.XsDeviceId,1790002413.276972,3913,-0.556,-0.491,-72.418
XDA.XsDeviceId,1790002413.292975,3914,-0.555,-0.491,-72.418
XDA.XsDeviceId,1790002413.308920,3915,-0.555,-0.492,-72.419
XDA.XsDeviceId,1790002413.324835,3916,-0.555,-0.492,-72.420
XDA.XsDeviceId,1790002413.340452,3917,-0.555,-0.491,-72.416
XDA.XsDeviceId,1790002413.356403,3918,-0.556,-0.491,-72.418
XDA.XsDeviceId,1790002413.372380,3919,-0.555,-0.490,-72.419
XDA.XsDeviceId,1790002413.388418,3920,-0.555,-0.491,-72.417
XDA.XsDeviceId,1790002413.404409,3921,-0.556,-0.489,-72.418
XDA.XsDeviceId,1790002413.420276,3922,-0.554,-0.488,-72.417
XDA.XsDeviceId,1790002413.436450,3923,-0.554,-0.489,-72.417
XDA.XsDeviceId,1790002413.452220,3924,-0.554,-0.489,-72.415
XDA.XsDeviceId,1790002413.468169,3925,-0.556,-0.490,-72.414
XDA.XsDeviceId,1790002413.483938,3926,-0.556,-0.488,-72.414
XDA.XsDeviceId,1790002413.499765,3927,-0.557,-0.490,-72.414
XDA.XsDeviceId,1790002413.515683,3928,-0.558,-0.489,-72.416
XDA.XsDeviceId,1790002413.531784,3929,-0.559,-0.489,-72.416
XDA.XsDeviceId,1790002413.547828,3930,-0.559,-0.490,-72.417
XDA.XsDeviceId,1790002413.563616,3931,-0.559,-0.491,-72.418
XDA.XsDeviceId,1790002413.579556,3932,-0.559,-0.491,-72.419
XDA.XsDeviceId,1790002413.595684,3933,-0.561,-0.491,-72.420
XDA.XsDeviceId,1790002413.611701,3934,-0.560,-0.491,-72.418
XDA.XsDeviceId,1790002413.627596,3935,-0.561,-0.492,-72.421
XDA.XsDeviceId,1790002413.659505,3936,-0.562,-0.492,-72.421
XDA.XsDeviceId,1790002413.675527,3937,-0.562,-0.490,-72.420
XDA.XsDeviceId,1790002413.691465,3938,-0.563,-0.491,-72.420
XDA.XsDeviceId,1790002413.707137,3939,-0.562,-0.492,-72.421
XDA.XsDeviceId,1790002413.722998,3940,-0.562,-0.492,-72.424
XDA.XsDeviceId,1790002413.739005,3941,-0.563,-0.494,-72.424
XDA.XsDeviceId,1790002413.754937,3942,-0.563,-0.493,-72.427
XDA.XsDeviceId,1790002413.770802,3943,-0.563,-0.493,-72.427
XDA.XsDeviceId,1790002413.786615,3944,-0.564,-0.494,-72.428
XDA.XsDeviceId,1790002413.802355,3945,-0.564,-0.492,-72.426
XDA.XsDeviceId,1790002413.818268,3946,-0.564,-0.494,-72.426
XDA.XsDeviceId,1790002413.834024,3947,-0.564,-0.493,-72.428
XDA.XsDeviceId,1790002413.849855,3948,-0.565,-0.494,-72.428
XDA.XsDeviceId,1790002413.865588,3949,-0.565,-0.493,-72.427
XDA.XsDeviceId,1790002413.881650,3950,-0.565,-0.494,-72.430
XDA.XsDeviceId,1790002413.897679,3951,-0.566,-0.495,-72.429
XDA.XsDeviceId,1790002413.913792,3952,-0.566,-0.496,-72.429
XDA.XsDeviceId,1790002413.929582,3953,-0.566,-0.495,-72.428
XDA.XsDeviceId,1790002413.945517,3954,-0.567,-0.495,-72.428
XDA.XsDeviceId,1790002413.961485,3955,-0.568,-0.495,-72.430
XDA.XsDeviceId,1790002413.993057,3956,-0.569,-0.495,-72.428
XDA.XsDeviceId,1790002414.009073,3957,-0.570,-0.495,-72.428
XDA.XsDeviceId,1790002414.024965,3958,-0.572,-0.495,-72.428
XDA.XsDeviceId,1790002414.041065,3959,-0.570,-0.495,-72.427
XDA.XsDeviceId,1790002414.057002,3960,-0.570,-0.495,-72.429
XDA.XsDeviceId,1790002414.072988,3961,-0.572,-0.495,-72.432
XDA.XsDeviceId,1790002414.088984,3962,-0.571,-0.496,-72.429
XDA.XsDeviceId,1790002414.104946,3963,-0.572,-0.495,-72.431
XDA.XsDeviceId,1790002414.120912,3964,-0.572,-0.496,-72.431
XDA.XsDeviceId,1790002414.136975,3965,-0.572,-0.496,-72.430
XDA.XsDeviceId,1790002414.152068,3966,-0.570,-0.496,-72.431
XDA.XsDeviceId,1790002414.168053,3967,-0.572,-0.497,-72.435
XDA.XsDeviceId,1790002414.181368,3968,-0.572,-0.497,-72.433
XDA.XsDeviceId,1790002414.196698,3969,-0.572,-0.498,-72.434
XDA.XsDeviceId,1790002414.212763,3970,-0.572,-0.498,-72.433
XDA.XsDeviceId,1790002414.228797,3971,-0.572,-0.498,-72.432
XDA.XsDeviceId,1790002414.244687,3972,-0.572,-0.499,-72.431
XDA.XsDeviceId,1790002414.260685,3973,-0.572,-0.498,-72.433
XDA.XsDeviceId,1790002414.292607,3974,-0.572,-0.499,-72.432
XDA.XsDeviceId,1790002414.308691,3975,-0.572,-0.499,-72.434
XDA.XsDeviceId,1790002414.324656,3976,-0.568,-0.500,-72.434
XDA.XsDeviceId,1790002414.340600,3977,-0.570,-0.498,-72.432
XDA.XsDeviceId,1790002414.356481,3978,-0.569,-0.499,-72.431
XDA.XsDeviceId,1790002414.372394,3979,-0.569,-0.498,-72.430
XDA.XsDeviceId,1790002414.388453,3980,-0.568,-0.498,-72.431
XDA.XsDeviceId,1790002414.404487,3981,-0.568,-0.498,-72.431
XDA.XsDeviceId,1790002414.420402,3982,-0.570,-0.498,-72.432
XDA.XsDeviceId,1790002414.436158,3983,-0.569,-0.499,-72.433
XDA.XsDeviceId,1790002414.451868,3984,-0.568,-0.498,-72.432
XDA.XsDeviceId,1790002414.467883,3985,-0.568,-0.500,-72.434
XDA.XsDeviceId,1790002414.483968,3986,-0.568,-0.499,-72.434
XDA.XsDeviceId,1790002414.499893,3987,-0.556,-0.498,-72.443
XDA.XsDeviceId,1790002414.515848,3988,-0.556,-0.498,-72.442
XDA.XsDeviceId,1790002414.531743,3989,-0.556,-0.498,-72.442
XDA.XsDeviceId,1790002414.547834,3990,-0.554,-0.497,-72.442
XDA.XsDeviceId,1790002414.563673,3991,-0.554,-0.496,-72.440
XDA.XsDeviceId,1790002414.579773,3992,-0.552,-0.497,-72.439
XDA.XsDeviceId,1790002414.595599,3993,-0.555,-0.496,-72.440
XDA.XsDeviceId,1790002414.611675,3994,-0.554,-0.496,-72.438
XDA.XsDeviceId,1790002414.643622,3995,-0.553,-0.496,-72.438
XDA.XsDeviceId,1790002414.659545,3996,-0.554,-0.495,-72.440
XDA.XsDeviceId,1790002414.675593,3997,-0.553,-0.496,-72.440
XDA.XsDeviceId,1790002414.691505,3998,-0.552,-0.496,-72.441
XDA.XsDeviceId,1790002414.707522,3999,-0.552,-0.495,-72.441
XDA.XsDeviceId,1790002414.723516,4000,-0.553,-0.496,-72.442
XDA.XsDeviceId,1790002414.739505,4001,-0.554,-0.496,-72.441
XDA.XsDeviceId,1790002414.755420,4002,-0.554,-0.495,-72.442
XDA.XsDeviceId,1790002414.771353,4003,-0.552,-0.495,-72.442
XDA.XsDeviceId,1790002414.787453,4004,-0.551,-0.496,-72.441
XDA.XsDeviceId,1790002414.803411,4005,-0.551,-0.496,-72.441
XDA.XsDeviceId,1790002414.819325,4006,-0.552,-0.494,-72.441
XDA.XsDeviceId,1790002414.834688,4007,-0.551,-0.496,-72.441
XDA.XsDeviceId,1790002414.850594,4008,-0.551,-0.495,-72.440
XDA.XsDeviceId,1790002414.866771,4009,-0.551,-0.495,-72.443
XDA.XsDeviceId,1790002414.882704,4010,-0.550,-0.494,-72.444
XDA.XsDeviceId,1790002414.898626,4011,-0.550,-0.494,-72.444
XDA.XsDeviceId,1790002414.914822,4012,-0.550,-0.495,-72.443
XDA.XsDeviceId,1790002414.930763,4013,-0.549,-0.496,-72.444
XDA.XsDeviceId,1790002414.946733,4014,-0.549,-0.495,-72.445
XDA.XsDeviceId,1790002414.962700,4015,-0.551,-0.497,-72.446
XDA.XsDeviceId,1790002414.978732,4016,-0.549,-0.498,-72.447
XDA.XsDeviceId,1790002414.994544,4017,-0.550,-0.497,-72.449
XDA.XsDeviceId,1790002415.026505,4018,-0.550,-0.499,-72.448
XDA.XsDeviceId,1790002415.042482,4019,-0.550,-0.499,-72.448
XDA.XsDeviceId,1790002415.058563,4020,-0.551,-0.499,-72.449
XDA.XsDeviceId,1790002415.074430,4021,-0.551,-0.499,-72.450
XDA.XsDeviceId,1790002415.090549,4022,-0.550,-0.501,-72.449
XDA.XsDeviceId,1790002415.106477,4023,-0.551,-0.502,-72.449
XDA.XsDeviceId,1790002415.122508,4024,-0.552,-0.502,-72.451
XDA.XsDeviceId,1790002415.138428,4025,-0.551,-0.502,-72.452
XDA.XsDeviceId,1790002415.154325,4026,-0.552,-0.502,-72.451
XDA.XsDeviceId,1790002415.170202,4027,-0.553,-0.502,-72.452
XDA.XsDeviceId,1790002415.186240,4028,-0.553,-0.501,-72.452
XDA.XsDeviceId,1790002415.202309,4029,-0.553,-0.501,-72.451
XDA.XsDeviceId,1790002415.218019,4030,-0.552,-0.501,-72.451
XDA.XsDeviceId,1790002415.234034,4031,-0.554,-0.501,-72.450
XDA.XsDeviceId,1790002415.249771,4032,-0.554,-0.500,-72.453
XDA.XsDeviceId,1790002415.265597,4033,-0.552,-0.501,-72.454
XDA.XsDeviceId,1790002415.281642,4034,-0.554,-0.501,-72.454
XDA.XsDeviceId,1790002415.297644,4035,-0.554,-0.500,-72.454
XDA.XsDeviceId,1790002415.313732,4036,-0.553,-0.501,-72.454
XDA.XsDeviceId,1790002415.329666,4037,-0.553,-0.500,-72.453
XDA.XsDeviceId,1790002415.345641,4038,-0.551,-0.504,-72.445
XDA.XsDeviceId,1790002415.361264,4039,-0.549,-0.484,-72.023
XDA.XsDeviceId,1790002415.393040,4040,-0.508,-0.486,-71.572
XDA.XsDeviceId,1790002415.408970,4041,-0.527,-0.506,-71.372
XDA.XsDeviceId,1790002415.424880,4042,-0.544,-0.497,-71.301
XDA.XsDeviceId,1790002415.441003,4043,-0.546,-0.500,-71.297
XDA.XsDeviceId,1790002415.456996,4044,-0.546,-0.501,-71.296
XDA.XsDeviceId,1790002415.472851,4045,-0.548,-0.492,-71.303
XDA.XsDeviceId,1790002415.488815,4046,-0.550,-0.492,-71.305
XDA.XsDeviceId,1790002415.504724,4047,-0.548,-0.490,-71.305
XDA.XsDeviceId,1790002415.520917,4048,-0.550,-0.490,-71.305
XDA.XsDeviceId,1790002415.536803,4049,-0.549,-0.490,-71.306
XDA.XsDeviceId,1790002415.552783,4050,-0.550,-0.490,-71.306
XDA.XsDeviceId,1790002415.568842,4051,-0.550,-0.491,-71.307
XDA.XsDeviceId,1790002415.584522,4052,-0.551,-0.491,-71.306
XDA.XsDeviceId,1790002415.600575,4053,-0.550,-0.490,-71.305
XDA.XsDeviceId,1790002415.616632,4054,-0.552,-0.492,-71.306
XDA.XsDeviceId,1790002415.632634,4055,-0.550,-0.493,-71.306
XDA.XsDeviceId,1790002415.648575,4056,-0.546,-0.502,-71.295
XDA.XsDeviceId,1790002415.664757,4057,-0.565,-0.531,-71.327
XDA.XsDeviceId,1790002415.680625,4058,-0.530,-0.509,-71.357
XDA.XsDeviceId,1790002415.696703,4059,-0.529,-0.504,-71.338
XDA.XsDeviceId,1790002415.712481,4060,-0.533,-0.491,-71.293
XDA.XsDeviceId,1790002415.728522,4061,-0.505,-0.352,-71.272
XDA.XsDeviceId,1790002415.744532,4062,-0.491,-0.290,-71.248
XDA.XsDeviceId,1790002415.760529,4063,-0.492,-0.245,-71.250
XDA.XsDeviceId,1790002415.792516,4064,-0.513,-0.228,-71.223
XDA.XsDeviceId,1790002415.808482,4065,-0.583,-0.230,-71.093
XDA.XsDeviceId,1790002415.824492,4066,-0.774,-0.279,-70.815
XDA.XsDeviceId,1790002415.840332,4067,-1.025,-0.314,-70.401
XDA.XsDeviceId,1790002415.856351,4068,-1.384,-0.197,-69.756
XDA.XsDeviceId,1790002415.872202,4069,-1.566,-0.110,-69.215
XDA.XsDeviceId,1790002415.888005,4070,-1.671,0.035,-68.645
XDA.XsDeviceId,1790002415.903854,4071,-1.914,0.281,-68.199
XDA.XsDeviceId,1790002415.919862,4072,-2.383,0.828,-67.714
XDA.XsDeviceId,1790002415.935952,4073,-2.791,1.395,-67.344
XDA.XsDeviceId,1790002415.951772,4074,-3.004,1.565,-67.073
XDA.XsDeviceId,1790002415.967765,4075,-3.302,1.417,-67.051
XDA.XsDeviceId,1790002415.983403,4076,-3.665,1.265,-67.077
XDA.XsDeviceId,1790002415.999128,4077,-4.123,1.209,-67.192
XDA.XsDeviceId,1790002416.015142,4078,-4.735,1.396,-67.264
XDA.XsDeviceId,1790002416.031122,4079,-5.338,1.445,-67.326
XDA.XsDeviceId,1790002416.047099,4080,-5.905,1.595,-67.369
XDA.XsDeviceId,1790002416.063109,4081,-6.520,1.837,-67.382
XDA.XsDeviceId,1790002416.079047,4082,-7.192,2.031,-67.398
XDA.XsDeviceId,1790002416.095079,4083,-8.008,2.266,-67.272
XDA.XsDeviceId,1790002416.127078,4084,-8.931,2.349,-67.116
XDA.XsDeviceId,1790002416.142929,4085,-9.969,2.011,-67.085
XDA.XsDeviceId,1790002416.158680,4086,-11.169,1.428,-67.143
XDA.XsDeviceId,1790002416.174442,4087,-12.479,0.728,-67.301
XDA.XsDeviceId,1790002416.190549,4088,-13.782,-0.044,-67.498
XDA.XsDeviceId,1790002416.206507,4089,-15.082,-0.921,-67.682
XDA.XsDeviceId,1790002416.214717,4090,-16.375,-1.867,-67.830
XDA.XsDeviceId,1790002416.230429,4091,-17.664,-2.854,-67.956
XDA.XsDeviceId,1790002416.246256,4092,-18.954,-3.745,-68.052
XDA.XsDeviceId,1790002416.262340,4093,-20.260,-4.378,-68.139
XDA.XsDeviceId,1790002416.278260,4094,-21.446,-4.978,-68.141
XDA.XsDeviceId,1790002416.294358,4095,-22.402,-5.787,-68.039
XDA.XsDeviceId,1790002416.326215,4096,-23.235,-6.644,-67.834
XDA.XsDeviceId,1790002416.342134,4097,-24.053,-7.412,-67.622
XDA.XsDeviceId,1790002416.358243,4098,-24.880,-7.972,-67.498
XDA.XsDeviceId,1790002416.374192,4099,-25.700,-8.295,-67.451
XDA.XsDeviceId,1790002416.390245,4100,-26.464,-8.462,-67.487
XDA.XsDeviceId,1790002416.406145,4101,-27.145,-8.471,-67.570
XDA.XsDeviceId,1790002416.422179,4102,-27.691,-8.390,-67.727
XDA.XsDeviceId,1790002416.438130,4103,-28.070,-8.288,-67.951
XDA.XsDeviceId,1790002416.454099,4104,-28.244,-8.319,-68.168
XDA.XsDeviceId,1790002416.470052,4105,-28.275,-8.324,-68.371
XDA.XsDeviceId,1790002416.486034,4106,-28.166,-8.149,-68.644
XDA.XsDeviceId,1790002416.502038,4107,-27.975,-7.775,-69.059
XDA.XsDeviceId,1790002416.518030,4108,-27.771,-7.194,-69.587
XDA.XsDeviceId,1790002416.533922,4109,-27.570,-6.357,-70.201
XDA.XsDeviceId,1790002416.549815,4110,-27.288,-5.337,-70.827
XDA.XsDeviceId,1790002416.565857,4111,-26.808,-4.305,-71.394
XDA.XsDeviceId,1790002416.581793,4112,-26.174,-3.229,-71.894
